:START_ID,:END_ID,relationship,weight:int,file_count:int,sources,:TYPE
ACTB,augmented apoptosis,inhibit,1,1,['38299456.txt'],INTERACTS
BCRS,extracellular signal-regulated kinase,activate,1,1,['38299456.txt'],INTERACTS
BCRS,pro-survival pathways,activate,1,1,['38299456.txt'],INTERACTS
BCRS,augmented apoptosis,inhibit,1,1,['38299456.txt'],INTERACTS
BCRS,BCR,activate,2,2,"['34031614.txt', '31964709.txt']",INTERACTS
BCRS,ACTA1,activate,1,1,['31964709.txt'],INTERACTS
BCRS,GJA1,activate,1,1,['31964709.txt'],INTERACTS
BCRS,GJC1,activate,1,1,['31964709.txt'],INTERACTS
BCRS,C3,activate,1,1,['34031614.txt'],INTERACTS
BCRS,C5A,activate,1,1,['34031614.txt'],INTERACTS
BCRS,MTOR,activate,1,1,['34031614.txt'],INTERACTS
BCRS,BCL6,activate,1,1,['34031614.txt'],INTERACTS
BCRS,C5B-9,inhibit,1,1,['34031614.txt'],INTERACTS
BCRS,CD59,activate,1,1,['34031614.txt'],INTERACTS
BCRS,germinal centers,activate,1,1,['34031614.txt'],INTERACTS
BCRS,gcs,activate,1,1,['34031614.txt'],INTERACTS
BCRS,b cell pools,activate,1,1,['34031614.txt'],INTERACTS
BCRS,IGG,activate,1,1,['38483908.txt'],INTERACTS
BCRS,antibody lineages,activate,1,1,['38483908.txt'],INTERACTS
pro-survival pathways,human b cells,activate,1,1,['38299456.txt'],INTERACTS
pro-survival pathways,primary human b cells,activate,1,1,['38299456.txt'],INTERACTS
pro-survival pathways,augmented apoptosis,inhibit,1,1,['38299456.txt'],INTERACTS
extracellular signal-regulated kinase,pro-survival pathways,activate,1,1,['38299456.txt'],INTERACTS
extracellular signal-regulated kinase,augmented apoptosis,inhibit,1,1,['38299456.txt'],INTERACTS
ACTN4,ACTB,activate,1,1,['38299456.txt'],INTERACTS
ACTN4,pro-survival pathways,activate,1,1,['38299456.txt'],INTERACTS
ACTN4,extracellular signal-regulated kinase,activate,1,1,['38299456.txt'],INTERACTS
ACTN4,human b cells,activate,1,1,['38299456.txt'],INTERACTS
ACTN4,primary human b cells,activate,1,1,['38299456.txt'],INTERACTS
ACTN4,augmented apoptosis,inhibit,1,1,['38299456.txt'],INTERACTS
TFAP4,proliferating b cells,inhibit,1,1,['34283887.txt'],INTERACTS
TFAP4,intrinsic tumor-suppressive mechanisms,activate,1,1,['34283887.txt'],INTERACTS
TFAP4,tumor suppression,activate,1,1,['34283887.txt'],INTERACTS
intrinsic tumor-suppressive mechanisms,tumor suppression,activate,1,1,['34283887.txt'],INTERACTS
tumor suppression,muscle-invasive bladder cancer,inhibit,1,1,['38216927.txt'],INTERACTS
lymphomas,RAGC,activate,1,1,['34260908.txt'],INTERACTS
RAGC,malignant b cells,activate,1,1,['34260908.txt'],INTERACTS
RAG1,malignant b cells,activate,1,1,['34260908.txt'],INTERACTS
RAG1,effector b cells,inhibit,1,1,['39235410.txt'],INTERACTS
RAG1,IL5,inhibit,1,1,['38712036.txt'],INTERACTS
RAG1,IL13,inhibit,1,1,['38712036.txt'],INTERACTS
RAG1,ILC2,inhibit,1,1,['38712036.txt'],INTERACTS
RAG1,adaptive immune function,activate,1,1,['38712036.txt'],INTERACTS
RAG1,innate immune function,inhibit,1,1,['38712036.txt'],INTERACTS
RAG1,V(D)J recombination,activate,1,1,['34260911.txt'],INTERACTS
RAG1,pre-B cells,activate,1,1,['34260911.txt'],INTERACTS
RAG1,mature B cells,activate,1,1,['34260911.txt'],INTERACTS
RAG1,lymphocytes,activate,1,1,['34260911.txt'],INTERACTS
RAG1,B cells,activate,1,1,['34260911.txt'],INTERACTS
RAG1,pre,activate,1,1,['34260911.txt'],INTERACTS
antitumor responses,immune responses,activate,1,1,['37419983.txt'],INTERACTS
antitumor responses,autoimmunity,inhibit,1,1,['39220570.txt'],INTERACTS
antitumor responses,cancer,activate,1,1,['39220570.txt'],INTERACTS
antitumor responses,cancer cells,inhibit,1,1,['39220570.txt'],INTERACTS
antitumor responses,antitumor immunity,activate,1,1,['39220570.txt'],INTERACTS
antitumor responses,cancer immune escape,inhibit,1,1,['33524501.txt'],INTERACTS
bmem cells,plasma cells,activate,1,1,['37419983.txt'],INTERACTS
bmem cells,pcs,activate,1,1,['37419983.txt'],INTERACTS
bmem cells,antitumor responses,activate,1,1,['37419983.txt'],INTERACTS
bmem cells,immune responses,activate,1,1,['37419983.txt'],INTERACTS
LR7,t cells,activate,1,1,['39054418.txt'],INTERACTS
LR7,dcs,activate,1,1,['39054418.txt'],INTERACTS
LR7,macrophages,activate,1,1,['39054418.txt'],INTERACTS
LR7,b cells,activate,2,2,"['39054418.txt', '33765210.txt']",INTERACTS
preneoplastic/early hepatic lesions,hepatocellular carcinoma,activate,1,1,['32269054.txt'],INTERACTS
human liver carcinogenesis,hepatocellular carcinoma,activate,1,1,['32269054.txt'],INTERACTS
human liver carcinogenesis,preneoplastic/early hepatic lesions,activate,1,1,['32269054.txt'],INTERACTS
"Here is the output based on the abstract and the provided biomedical term pairs:

(innate lymphocytes",neutrophil,activate,1,1,['32669287.txt'],INTERACTS
innate lymphocytes,granulocytes,activate,1,1,['32669287.txt'],INTERACTS
innate lymphocytes,oligoclonal plasmablast expansion,activate,1,1,['32669287.txt'],INTERACTS
influenza,swine mediated zoonosis,activate,1,1,['38987322.txt'],INTERACTS
influenza,human viruses,activate,1,1,['38987322.txt'],INTERACTS
influenza,immune cells,activate,1,1,['32484934.txt'],INTERACTS
influenza,b cells,inhibit,1,1,['32484934.txt'],INTERACTS
influenza,HAG,inhibit,1,1,['34942633.txt'],INTERACTS
influenza,influenza virus infection,activate,1,1,['34942633.txt'],INTERACTS
influenza,age-related skewing,activate,1,1,['36351385.txt'],INTERACTS
influenza,memory b cells,activate,1,1,['34758310.txt'],INTERACTS
influenza,HEMAGGLUTININ,activate,1,1,['34758310.txt'],INTERACTS
swine mediated zoonosis,human viruses,activate,1,1,['38987322.txt'],INTERACTS
human viruses,swine mediated zoonosis,activate,1,1,['38987322.txt'],INTERACTS
PTPN,PTPRO,activate,1,1,['34880876.txt'],INTERACTS
PTPN,PTPRC,activate,1,1,['34880876.txt'],INTERACTS
PTPN,immune cells,activate,1,1,['34880876.txt'],INTERACTS
PTPN,t cells,activate,1,1,['34880876.txt'],INTERACTS
PTPN,macrophages,activate,1,1,['34880876.txt'],INTERACTS
PTPN,b cells,activate,1,1,['34880876.txt'],INTERACTS
PTPRO,immune cells,activate,1,1,['34880876.txt'],INTERACTS
PTPRO,t cells,activate,1,1,['34880876.txt'],INTERACTS
PTPRO,macrophages,activate,1,1,['34880876.txt'],INTERACTS
PTPRO,b cells,activate,1,1,['34880876.txt'],INTERACTS
PTPRO,hematopoietic cells,activate,1,1,['34880876.txt'],INTERACTS
PTPR,PTPRO,activate,1,1,['34880876.txt'],INTERACTS
PTPR,PTPRC,activate,1,1,['34880876.txt'],INTERACTS
PTPR,immune cells,activate,1,1,['34880876.txt'],INTERACTS
PTPR,t cells,activate,1,1,['34880876.txt'],INTERACTS
PTPR,macrophages,activate,1,1,['34880876.txt'],INTERACTS
PTPR,b cells,activate,1,1,['34880876.txt'],INTERACTS
hematopoietic cells,immune cells,activate,1,1,['34880876.txt'],INTERACTS
hematopoietic cells,t cells,activate,1,1,['34880876.txt'],INTERACTS
hematopoietic cells,macrophages,activate,1,1,['34880876.txt'],INTERACTS
hematopoietic cells,b cells,activate,1,1,['34880876.txt'],INTERACTS
hematopoietic cells,LCP1,inhibit,1,1,['38710235.txt'],INTERACTS
hematopoietic cells,ACTA1,inhibit,1,1,['38710235.txt'],INTERACTS
TPROT,immune cells,activate,1,1,['34880876.txt'],INTERACTS
TPROT,t cells,activate,1,1,['34880876.txt'],INTERACTS
TPROT,macrophages,activate,1,1,['34880876.txt'],INTERACTS
TPROT,b cells,activate,1,1,['34880876.txt'],INTERACTS
TPROT,hematopoietic cells,activate,1,1,['34880876.txt'],INTERACTS
calcifying fibrous tumour,plasma cells,activate,1,1,['32090409.txt'],INTERACTS
triple negative breast cancer,NBC,activate,1,1,['34253827.txt'],INTERACTS
triple negative breast cancer,b cells,activate,2,2,"['36882226.txt', '34253827.txt']",INTERACTS
triple negative breast cancer,myeloid,inhibit,1,1,['34253827.txt'],INTERACTS
triple negative breast cancer,antitumor immunity,activate,1,1,['36882226.txt'],INTERACTS
NBC,triple negative breast cancer,activate,1,1,['34253827.txt'],INTERACTS
NBC,b cells,activate,1,1,['34253827.txt'],INTERACTS
NBC,myeloid,inhibit,1,1,['34253827.txt'],INTERACTS
myeloid,triple negative breast cancer,inhibit,1,1,['34253827.txt'],INTERACTS
myeloid,NBC,inhibit,1,1,['34253827.txt'],INTERACTS
myeloid,b cells,inhibit,1,1,['34253827.txt'],INTERACTS
tnbc,b cells,activate,1,1,['34253827.txt'],INTERACTS
tnbc,myeloid,inhibit,1,1,['34253827.txt'],INTERACTS
human myeloid cells,antigen presentation,activate,1,1,['38761795.txt'],INTERACTS
antigen presentation,immune responses,activate,1,1,['37840242.txt'],INTERACTS
antigen presentation,t cells,activate,1,1,['36703529.txt'],INTERACTS
antigen presentation,b cells,activate,1,1,['36703529.txt'],INTERACTS
antigen presentation,nk cells,activate,1,1,['36703529.txt'],INTERACTS
antigen presentation,cancer,inhibit,1,1,['33601413.txt'],INTERACTS
antigen presentation,tumor regression,activate,1,1,['33601413.txt'],INTERACTS
activated NK cells,activated,activate,1,1,['39199652.txt'],INTERACTS
activated NK cells,resting dendritic cells,inhibit,1,1,['39199652.txt'],INTERACTS
resting memory CD4 T cells,activated,activate,1,1,['33574499.txt'],INTERACTS
GAS5,RUNX1,activate,1,1,['34698360.txt'],INTERACTS
GAS5,miR-18a-5p,inhibit,1,1,['34698360.txt'],INTERACTS
GAS5,cell cycle,inhibit,1,1,['34698360.txt'],INTERACTS
GAS5,BAX,activate,1,1,['34698360.txt'],INTERACTS
RUNX1,BAX,activate,1,1,['34698360.txt'],INTERACTS
RUNX1,cell cycle,inhibit,1,1,['34698360.txt'],INTERACTS
RUNX1,ETV6RUNX2,activate,1,1,['34999180.txt'],INTERACTS
RUNX1,ETV6,activate,1,1,['34999180.txt'],INTERACTS
miR-18a-5p,RUNX1,inhibit,1,1,['34698360.txt'],INTERACTS
miR-18a-5p,GAS5,inhibit,1,1,['34698360.txt'],INTERACTS
BAX,cell cycle,inhibit,1,1,['34698360.txt'],INTERACTS
ATM,KAP1,activate,1,1,['32796077.txt'],INTERACTS
ATM,immunoglobulin deficiency,activate,1,1,['38280573.txt'],INTERACTS
ATM,CTIP,inhibit,1,1,['32989150.txt'],INTERACTS
ATM,A-EJ,activate,1,1,['32989150.txt'],INTERACTS
ATM,ALTEJ,inhibit,1,1,['32989150.txt'],INTERACTS
KAP1,ATM,activate,1,1,['32796077.txt'],INTERACTS
neoadjuvant therapy-induced tumor immune response,pancreatic ductal adenocarcinoma,inhibit,1,1,['32497200.txt'],INTERACTS
TRBV8,anti,activate,1,1,['35882880.txt'],INTERACTS
TRBV8,t cells,activate,1,1,['35882880.txt'],INTERACTS
b cell malignancies,normal b cells,inhibit,1,1,['35882880.txt'],INTERACTS
b cell malignancies,immune responses,activate,1,1,['38115544.txt'],INTERACTS
b cell malignancies,lymphoma,activate,1,1,['35332339.txt'],INTERACTS
b cell malignancies,distal tumor growth,activate,1,1,['35332339.txt'],INTERACTS
anti-Vβ8 CAR-T cells,TRBV8,inhibit,1,1,['35882880.txt'],INTERACTS
anti-Vβ8 CAR-T cells,t cells,inhibit,1,1,['35882880.txt'],INTERACTS
intestinal bacteria,immune cells,activate,1,1,['33643302.txt'],INTERACTS
intestinal bacteria,immunotherapy,activate,1,1,['33643302.txt'],INTERACTS
precision medicine,intestinal bacteria,activate,1,1,['33643302.txt'],INTERACTS
immunosuppressive network,immune system,inhibit,1,1,['31838128.txt'],INTERACTS
immunosuppressive network,tissue homeostasis,inhibit,1,1,['31838128.txt'],INTERACTS
aging process,immunosuppressive network,activate,1,1,['31838128.txt'],INTERACTS
aging process,MDSCs,activate,1,1,['31838128.txt'],INTERACTS
aging process,Tregs,activate,1,1,['31838128.txt'],INTERACTS
aging process,Mregs,activate,1,1,['31838128.txt'],INTERACTS
Tregs,autoimmune diseases,inhibit,1,1,['36346550.txt'],INTERACTS
Tregs,immune tolerance,activate,1,1,['36346550.txt'],INTERACTS
NGX6,tumor cells,inhibit,1,1,['38936091.txt'],INTERACTS
NGX6,cancer cells,inhibit,1,1,['38936091.txt'],INTERACTS
INHBB,tumor cells,inhibit,1,1,['38936091.txt'],INTERACTS
INHBB,cancer cells,inhibit,1,1,['38936091.txt'],INTERACTS
TNC,tumor cells,activate,1,1,['38936091.txt'],INTERACTS
TNC,cancer cells,activate,1,1,['38936091.txt'],INTERACTS
FN1,tumor cells,activate,1,1,['38936091.txt'],INTERACTS
FN1,cancer cells,activate,1,1,['38936091.txt'],INTERACTS
IGFBP3,tumor cells,activate,1,1,['38936091.txt'],INTERACTS
IGFBP3,cancer cells,activate,1,1,['38936091.txt'],INTERACTS
PRG1,tumor cells,activate,1,1,['38936091.txt'],INTERACTS
PRG1,cancer cells,activate,1,1,['38936091.txt'],INTERACTS
PRG1,SRGN,activate,1,1,['32370744.txt'],INTERACTS
precancerous lesions,cancer cells,activate,1,1,['38936091.txt'],INTERACTS
precancerous lesions,tumor cells,activate,1,1,['38936091.txt'],INTERACTS
monocytic blasts,monocytes,activate,1,1,['34172624.txt'],INTERACTS
monocytic blasts,monocyte progenitors,activate,1,1,['34172624.txt'],INTERACTS
monocyte progenitors,monocytes,activate,1,1,['34172624.txt'],INTERACTS
monocyte progenitors,monocytic blasts,activate,1,1,['34172624.txt'],INTERACTS
monocyte progenitors,dendritic cell progenitors,activate,1,1,['34172624.txt'],INTERACTS
blast,leukaemia,activate,1,1,['38441169.txt'],INTERACTS
blast,blood samples,activate,1,1,['38441169.txt'],INTERACTS
IRF8,monocytes,activate,1,1,['34172624.txt'],INTERACTS
IRF8,monocytic blasts,activate,1,1,['34172624.txt'],INTERACTS
IRF8,monocyte progenitors,activate,1,1,['34172624.txt'],INTERACTS
IRF8,dendritic cell progenitors,activate,1,1,['34172624.txt'],INTERACTS
IRF8,CD37,activate,1,1,['35086136.txt'],INTERACTS
IRF8,systemic sclerosis,activate,1,1,['38296975.txt'],INTERACTS
IRF8,primary b cells,activate,1,1,['38296975.txt'],INTERACTS
IRF8,b cells,activate,1,1,['38296975.txt'],INTERACTS
l2pb1 cells,melanoma,inhibit,1,1,['34630396.txt'],INTERACTS
l2pb1 cells,tumor mass,inhibit,1,1,['34630396.txt'],INTERACTS
l2pb1 cells,angiogenesis,inhibit,1,1,['34630396.txt'],INTERACTS
l2pb1 cells,potent antigen presentation,activate,1,1,['34630396.txt'],INTERACTS
l2pb1 cells,phagocytosis,activate,1,1,['34630396.txt'],INTERACTS
l2pb1 cells,immunomodulation,activate,1,1,['34630396.txt'],INTERACTS
nIgM,melanoma,inhibit,1,1,['34630396.txt'],INTERACTS
nIgM,tumor mass,inhibit,1,1,['34630396.txt'],INTERACTS
nIgM,angiogenesis,inhibit,1,1,['34630396.txt'],INTERACTS
nIgM,potent antigen presentation,activate,1,1,['34630396.txt'],INTERACTS
nIgM,phagocytosis,activate,1,1,['34630396.txt'],INTERACTS
nIgM,immunomodulation,activate,1,1,['34630396.txt'],INTERACTS
B-1 B cells,melanoma,inhibit,1,1,['34630396.txt'],INTERACTS
B-1 B cells,tumor mass,inhibit,1,1,['34630396.txt'],INTERACTS
B-1 B cells,angiogenesis,inhibit,1,1,['34630396.txt'],INTERACTS
B-1 B cells,potent antigen presentation,activate,1,1,['34630396.txt'],INTERACTS
B-1 B cells,phagocytosis,activate,1,1,['34630396.txt'],INTERACTS
B-1 B cells,immunomodulation,activate,1,1,['34630396.txt'],INTERACTS
impaired antigen presenting capacity,cancer,activate,1,1,['35588939.txt'],INTERACTS
reduced antibody production,cancer,activate,1,1,['35588939.txt'],INTERACTS
RIF1,DNA2,inhibit,1,1,['35416772.txt'],INTERACTS
RIF1,BRCC1,activate,1,1,['35416772.txt'],INTERACTS
RIF1,SHLD1,activate,1,1,['35416772.txt'],INTERACTS
DNA2,RIF1,inhibit,1,1,['35416772.txt'],INTERACTS
BRCC1,SHLD1,activate,1,1,['35416772.txt'],INTERACTS
elusive macrophage subset,b cells,activate,1,1,['34168645.txt'],INTERACTS
elusive macrophage subset,tumor particulate antigens,activate,1,1,['34168645.txt'],INTERACTS
tumor-derived extracellular vesicles,macrophages,activate,1,1,['34168645.txt'],INTERACTS
tumor particulate antigens,b cells,activate,1,1,['34168645.txt'],INTERACTS
resting mast cells,squamous cell carcinoma,inhibit,1,1,['32745903.txt'],INTERACTS
resting mast cells,CD8,inhibit,1,1,['31983065.txt'],INTERACTS
resting mast cells,m1 macrophages,inhibit,1,1,['31983065.txt'],INTERACTS
resting mast cells,memory b cells,inhibit,1,1,['31983065.txt'],INTERACTS
CD22,CD19,activate,1,1,['35421218.txt'],INTERACTS
CD22,CD34,activate,1,1,['35421218.txt'],INTERACTS
CD22,acute lymphoblastic leukemia,inhibit,1,1,['35421218.txt'],INTERACTS
CD22,CD22,activate,1,1,['35421218.txt'],INTERACTS
CD22,FCGR3A,activate,1,1,['34331563.txt'],INTERACTS
CD22,malignant plasma cells,activate,1,1,['32943087.txt'],INTERACTS
CD22,b cells,inhibit,1,1,['34273351.txt'],INTERACTS
CD34,CD19,activate,1,1,['35421218.txt'],INTERACTS
CD34,CD22,activate,1,1,['35421218.txt'],INTERACTS
CD34,CD34,activate,1,1,['35421218.txt'],INTERACTS
CD34,acute lymphoblastic leukemia,inhibit,1,1,['35421218.txt'],INTERACTS
CD34,stem cells,activate,1,1,['36289245.txt'],INTERACTS
CD34,hematopoietic cellular products,activate,1,1,['36289245.txt'],INTERACTS
t8 cell,cd8+t-cell,inhibit,1,1,['33788264.txt'],INTERACTS
t8 cell,activated and intermediate monocytes,inhibit,1,1,['33788264.txt'],INTERACTS
citrullination,rheumatoid arthritis,activate,1,1,['31932199.txt'],INTERACTS
citrullination,anti-citrullinated protein antibodies,activate,1,1,['31932199.txt'],INTERACTS
citrullination,immune complexes,activate,1,1,['31932199.txt'],INTERACTS
citrullination,inflammation,activate,1,1,['31932199.txt'],INTERACTS
anti-citrullinated protein antibodies,rheumatoid arthritis,activate,1,1,['31932199.txt'],INTERACTS
immune complexes,inflammation,activate,1,1,['31932199.txt'],INTERACTS
immune complexes,vaccine responses,inhibit,1,1,['37369658.txt'],INTERACTS
peptidylarginine deiminase,citrullination,activate,1,1,['31932199.txt'],INTERACTS
precipitation of proteins,uptake by B cells,activate,1,1,['31932199.txt'],INTERACTS
uptake by B cells,antibody responses,activate,1,1,['31932199.txt'],INTERACTS
DOCK11,b cells,activate,1,1,['32115558.txt'],INTERACTS
tumour infiltrating immune cells,tumours,activate,1,1,['33596760.txt'],INTERACTS
NR4A1,effector,activate,1,1,['38775140.txt'],INTERACTS
NR4A1,tme,activate,1,1,['38334978.txt'],INTERACTS
NR4A1,anticancer immune responses,inhibit,1,1,['38334978.txt'],INTERACTS
personalized cancer treatment,long-term protection,activate,1,1,['38775140.txt'],INTERACTS
nonmalignant b cells,autoimmune cytopenia,activate,1,1,['37853951.txt'],INTERACTS
nonmalignant b cells,immunoglobulin,activate,1,1,['37853951.txt'],INTERACTS
nonmalignant b cells,IG,activate,1,1,['37853951.txt'],INTERACTS
IGHG,disease-free survival,inhibit,1,1,['35205028.txt'],INTERACTS
myeloblasts,IGG,activate,1,1,['32535947.txt'],INTERACTS
disease-free survival,gastric cancer,inhibit,1,1,['33236222.txt'],INTERACTS
disease-free survival,MS4A1,activate,1,1,['33236222.txt'],INTERACTS
disease-free survival,plasma cells,activate,1,1,['33236222.txt'],INTERACTS
disease-free survival,switched memory b cells,activate,1,1,['33236222.txt'],INTERACTS
disease-free survival,tumor progression,inhibit,1,1,['33236222.txt'],INTERACTS
tfh,cd4 follicular t helper cells,activate,1,1,['32246891.txt'],INTERACTS
tfh,b cells,activate,1,1,['35227735.txt'],INTERACTS
tfr cells,autoimmunity,inhibit,2,2,"['33711260.txt', '35227735.txt']",INTERACTS
tfr cells,b cells,inhibit,1,1,['33711260.txt'],INTERACTS
tfr cells,plasma cells,inhibit,1,1,['33711260.txt'],INTERACTS
tfr cells,IGE,inhibit,1,1,['33711260.txt'],INTERACTS
tfr cells,IGG1,inhibit,1,1,['33711260.txt'],INTERACTS
tfr cells,BLIMP1,inhibit,1,1,['33711260.txt'],INTERACTS
tfr cells,neuritin,activate,1,1,['33711260.txt'],INTERACTS
tfr cells,tfh cells,inhibit,1,1,['36672230.txt'],INTERACTS
tfr cells,b cell,inhibit,1,1,['36211467.txt'],INTERACTS
tfr cells,tregs,activate,1,1,['36211467.txt'],INTERACTS
cancer treatments,immune cells,activate,1,1,['34621785.txt'],INTERACTS
BAFF,cancer,activate,1,1,['36980677.txt'],INTERACTS
BAFF,immune tolerance,activate,1,1,['36980677.txt'],INTERACTS
BAFF,APRIL,activate,1,1,['36980677.txt'],INTERACTS
BAFF,B cell stimulation,activate,1,1,['33466423.txt'],INTERACTS
BAFF,humoral immunity,activate,1,1,['33466423.txt'],INTERACTS
BAFF,b cells,activate,3,3,"['32434989.txt', '39222149.txt', '35481781.txt']",INTERACTS
BAFF,cancerous b cells,inhibit,1,1,['33324003.txt'],INTERACTS
BAFF,BAFF,activate,2,2,"['33864242.txt', '39222149.txt']",INTERACTS
BAFF,mature b cells,activate,1,1,['39222149.txt'],INTERACTS
BAFF,naive,activate,1,1,['39222149.txt'],INTERACTS
BAFF,IL12A,activate,1,1,['32434989.txt'],INTERACTS
BAFF,CD4,activate,1,1,['32434989.txt'],INTERACTS
BAFF,CD40,activate,1,1,['32434989.txt'],INTERACTS
BAFF,CCRL1,activate,1,1,['32434989.txt'],INTERACTS
BAFF,FOXC3,activate,1,1,['32434989.txt'],INTERACTS
BAFF,TH1,activate,1,1,['32434989.txt'],INTERACTS
BAFF,IFNG,activate,1,1,['32434989.txt'],INTERACTS
BAFF,t cells,activate,1,1,['32434989.txt'],INTERACTS
BAFF,cell atrophy,inhibit,1,1,['34289356.txt'],INTERACTS
BAFF,NFKB,activate,1,1,['35481781.txt'],INTERACTS
BAFF,splenic follicle formation,activate,1,1,['35481781.txt'],INTERACTS
BAFF,lymphoma,activate,1,1,['33864242.txt'],INTERACTS
BAFF,autoimmune disease,activate,1,1,['33864242.txt'],INTERACTS
BAFF,hepatocellular carcinoma,activate,1,1,['32523317.txt'],INTERACTS
car t cell,acute lymphoblastic leukemia,inhibit,1,1,['32451682.txt'],INTERACTS
car t cell,CD19,inhibit,1,1,['32451682.txt'],INTERACTS
car t cell,BAFF,inhibit,1,1,['32451682.txt'],INTERACTS
r car t cells,acute lymphoblastic leukemia,inhibit,1,1,['32451682.txt'],INTERACTS
r car t cells,CD19,inhibit,1,1,['32451682.txt'],INTERACTS
r car t cells,BAFF,inhibit,1,1,['32451682.txt'],INTERACTS
baff-r car t cells,acute lymphoblastic leukemia,inhibit,1,1,['32451682.txt'],INTERACTS
baff-r car t cells,CD19,inhibit,1,1,['32451682.txt'],INTERACTS
baff-r car t cells,BAFF,inhibit,1,1,['32451682.txt'],INTERACTS
treatment-related antigen loss,car t cells,inhibit,1,1,['32451682.txt'],INTERACTS
treatment-related antigen loss,car t cell,inhibit,1,1,['32451682.txt'],INTERACTS
treatment-related antigen loss,r car t cells,inhibit,1,1,['32451682.txt'],INTERACTS
metformin,TNFA,inhibit,1,1,['35748536.txt'],INTERACTS
metformin,ROSM1,inhibit,1,1,['35748536.txt'],INTERACTS
metformin,G6PC,inhibit,1,1,['35748536.txt'],INTERACTS
metformin,MTOR,inhibit,1,1,['35748536.txt'],INTERACTS
metformin,t cells,activate,1,1,['37249233.txt'],INTERACTS
ROSM1,IRF4,activate,1,1,['32579940.txt'],INTERACTS
ROSM1,NFKB,activate,1,1,['32579940.txt'],INTERACTS
ROSM1,gc b cell,inhibit,1,1,['37955416.txt'],INTERACTS
ROSM1,gc b cells,inhibit,1,1,['37955416.txt'],INTERACTS
ROSM1,b cells,inhibit,1,1,['37955416.txt'],INTERACTS
ROSM1,mouse gc b cells,inhibit,1,1,['37955416.txt'],INTERACTS
DHEA,TNFA,activate,1,1,['35748536.txt'],INTERACTS
DHEA,ROSM1,activate,1,1,['35748536.txt'],INTERACTS
DHEA,G6PC,activate,1,1,['35748536.txt'],INTERACTS
DHEA,MTOR,activate,1,1,['35748536.txt'],INTERACTS
APRIL,cancer,activate,1,1,['36980677.txt'],INTERACTS
APRIL,immune tolerance,activate,1,1,['36980677.txt'],INTERACTS
APRIL,BAFF,activate,1,1,['36980677.txt'],INTERACTS
APRIL,ERK,activate,1,1,['36130130.txt'],INTERACTS
APRIL,MAPK14,activate,1,1,['36130130.txt'],INTERACTS
APRIL,JNK,activate,1,1,['36130130.txt'],INTERACTS
APRIL,NFKB,activate,1,1,['36130130.txt'],INTERACTS
APRIL,FOXC1,activate,1,1,['36130130.txt'],INTERACTS
APRIL,MYC,activate,1,1,['36130130.txt'],INTERACTS
APRIL,plasma,activate,1,1,['36130130.txt'],INTERACTS
APRIL,AB,activate,1,1,['36130130.txt'],INTERACTS
APRIL,human plasmablasts,activate,1,1,['36130130.txt'],INTERACTS
APRIL,B cell stimulation,activate,1,1,['33466423.txt'],INTERACTS
APRIL,humoral immunity,activate,1,1,['33466423.txt'],INTERACTS
APRIL,llpc,activate,1,1,['38896451.txt'],INTERACTS
APRIL,tumoral b lymphocytes,activate,1,1,['32908188.txt'],INTERACTS
APRIL,eosinophils,activate,1,1,['32908188.txt'],INTERACTS
APRIL,lymphoma,activate,1,1,['32908188.txt'],INTERACTS
b cell subsets,IL10,activate,1,1,['33993874.txt'],INTERACTS
b cell subsets,TGFB1,activate,1,1,['33993874.txt'],INTERACTS
b cell subsets,IFNG,inhibit,1,1,['33993874.txt'],INTERACTS
b cell subsets,autoantibody,activate,1,1,['32573488.txt'],INTERACTS
b cell subsets,persistent antibody,activate,1,1,['32573488.txt'],INTERACTS
b cell subsets,antibody,activate,1,1,['32573488.txt'],INTERACTS
b cell subsets,peripheral blood lymphocyte population,activate,1,1,['38708915.txt'],INTERACTS
b cell subsets,autoimmunity,activate,1,1,['32353250.txt'],INTERACTS
b cell subsets,humoral immune responses,activate,1,1,['32353250.txt'],INTERACTS
b cell subsets,disease progression,activate,1,1,['34188249.txt'],INTERACTS
b cell subsets,b cells,activate,1,1,['34188249.txt'],INTERACTS
b cell subsets,ascs,activate,1,1,['32280720.txt'],INTERACTS
b cell subsets,memory cd11c,activate,1,1,['32280720.txt'],INTERACTS
EXOC7,nk cells,activate,1,1,['32910536.txt'],INTERACTS
EXOC7,b lymphocytes,activate,1,1,['32910536.txt'],INTERACTS
EXOC7,dendritic cells,activate,1,1,['32910536.txt'],INTERACTS
EXOC7,monocytes,activate,1,1,['32910536.txt'],INTERACTS
EXOC7,tumor progression,activate,1,1,['32910536.txt'],INTERACTS
EXOC7,cancer,activate,1,1,['32910536.txt'],INTERACTS
EXOC7,hepatocellular carcinoma,activate,1,1,['34071064.txt'],INTERACTS
EXOSO,nk cells,activate,1,1,['32910536.txt'],INTERACTS
EXOSO,b lymphocytes,activate,1,1,['32910536.txt'],INTERACTS
EXOSO,dendritic cells,activate,1,1,['32910536.txt'],INTERACTS
EXOSO,monocytes,activate,1,1,['32910536.txt'],INTERACTS
EXOSO,tumor progression,activate,1,1,['32910536.txt'],INTERACTS
hypercortisolism,hypogammaglobulinemia,activate,1,1,['32733476.txt'],INTERACTS
hypercortisolism,corticosteroids,activate,1,1,['32733476.txt'],INTERACTS
hypercortisolism,IGG,inhibit,1,1,['32733476.txt'],INTERACTS
