:START_ID,:END_ID,relationship,weight:int,file_count:int,sources,:TYPE
HSPA1A,autoimmune diseases,activate,1,1,['34542825.txt'],INTERACTS
HSPA1A,nk cells,activate,4,3,"['32218162.txt', '38321029.txt', '32873573.txt']",INTERACTS
HSPA1A,functional cells,activate,2,1,['32218162.txt'],INTERACTS
HSPA1A,heat shock protein,activate,2,1,['32218162.txt'],INTERACTS
HSPA1A,activated,activate,2,1,['32218162.txt'],INTERACTS
HSPA1A,cancer,inhibit,1,1,['38321029.txt'],INTERACTS
HSPA1A,IFNG,activate,1,1,['38321029.txt'],INTERACTS
HSPA1A,IL15,activate,1,1,['38321029.txt'],INTERACTS
HSPA1A,EOMES,activate,1,1,['38321029.txt'],INTERACTS
HSPA1A,TRIM28,inhibit,1,1,['38321029.txt'],INTERACTS
HSPA1A,melanoma,activate,1,1,['34716378.txt'],INTERACTS
HSPA1A,immune cells,activate,1,1,['34716378.txt'],INTERACTS
HSPA1A,cytotoxic lymphocytes,activate,1,1,['34716378.txt'],INTERACTS
HSPA1A,NK cell,activate,1,1,['34716378.txt'],INTERACTS
HSPA1A,CD8-positive response,activate,1,1,['34716378.txt'],INTERACTS
HSPA1A,anti-tumor cytokine,activate,1,1,['34716378.txt'],INTERACTS
HSPA1A,ARG1,inhibit,1,1,['34716378.txt'],INTERACTS
HSPA1A,tumor-associated macrophages,inhibit,1,1,['34716378.txt'],INTERACTS
HSPA1A,tumor growth,inhibit,1,1,['34716378.txt'],INTERACTS
HSPA1A,cancer cells,activate,1,1,['34716378.txt'],INTERACTS
HSPA1A,macrophages,inhibit,1,1,['34716378.txt'],INTERACTS
apoptosis,phosphatidylserine,activate,1,1,['36323258.txt'],INTERACTS
apoptosis,inner plasma membrane leaflet,inhibit,1,1,['36323258.txt'],INTERACTS
HDAC,NKG2DL,inhibit,1,1,['33495232.txt'],INTERACTS
HDAC,nk cells,inhibit,2,2,"['33495232.txt', '33190829.txt']",INTERACTS
HDAC,HDAC3,activate,1,1,['38718305.txt'],INTERACTS
HDAC,ATF3,inhibit,1,1,['38718305.txt'],INTERACTS
HDAC,CXCL12,activate,1,1,['38718305.txt'],INTERACTS
HDAC,NKG2D,inhibit,2,1,['34203519.txt'],INTERACTS
HDAC,cancer,inhibit,2,1,['34203519.txt'],INTERACTS
HDAC,HIST1H2BK,inhibit,4,1,['34203519.txt'],INTERACTS
HDAC,tumor,inhibit,1,1,['33023028.txt'],INTERACTS
XPO1,HLA-E,inhibit,2,1,['37528310.txt'],INTERACTS
XPO1,TNFRSF10A,activate,2,1,['37528310.txt'],INTERACTS
XPO1,DR5,activate,2,1,['37528310.txt'],INTERACTS
XPO1,XPO1,inhibit,2,1,['37528310.txt'],INTERACTS
XPO1,rapid viral elimination,activate,1,1,['33097472.txt'],INTERACTS
XPO1,shedding duration,inhibit,1,1,['33097472.txt'],INTERACTS
XPO1,immune response intensity,inhibit,1,1,['33097472.txt'],INTERACTS
XPO1,KIR2DS2,activate,1,1,['39178254.txt'],INTERACTS
DR5,nk cell,activate,1,1,['33909909.txt'],INTERACTS
DR5,apoptosis,activate,1,1,['38706988.txt'],INTERACTS
IL4,HLA-E,activate,1,1,['37528310.txt'],INTERACTS
IL4,double positive thymocytes,activate,1,1,['34562377.txt'],INTERACTS
IL4,dividing progenitor cells,activate,1,1,['34562377.txt'],INTERACTS
IL4,IL8,activate,1,1,['36479153.txt'],INTERACTS
IL4,STAT6,activate,1,1,['31160756.txt'],INTERACTS
IL4,IFNG,activate,1,1,['31160756.txt'],INTERACTS
IL4,dendritic cells,activate,1,1,['31160756.txt'],INTERACTS
CD40LG,HLA-E,activate,1,1,['37528310.txt'],INTERACTS
CD40LG,type I interferon,activate,1,1,['38980903.txt'],INTERACTS
CD40LG,IFN,activate,1,1,['38980903.txt'],INTERACTS
GEM,nnktl,inhibit,1,1,['34119916.txt'],INTERACTS
TΑ1,nnktl,inhibit,1,1,['34119916.txt'],INTERACTS
NKR-P1B,EOMES,inhibit,1,1,['36704449.txt'],INTERACTS
NKR-P1B,ITGB2,inhibit,1,1,['36704449.txt'],INTERACTS
NKR-P1B,ITGA1,activate,1,1,['36704449.txt'],INTERACTS
NKR-P1B,RANZYME,activate,1,1,['36704449.txt'],INTERACTS
ITGB2,ITGA1,inhibit,1,1,['36704449.txt'],INTERACTS
ITGB2,RANZYME,inhibit,1,1,['36704449.txt'],INTERACTS
ITGA1,RANZYME,activate,1,1,['36704449.txt'],INTERACTS
ITGA1,CD4,inhibit,1,1,['38668728.txt'],INTERACTS
ITGA1,IL2RA,inhibit,1,1,['38668728.txt'],INTERACTS
RANZYME,cytotoxic t cells,activate,1,1,['33329552.txt'],INTERACTS
RANZYME,t lymphocytes,inhibit,1,1,['33329552.txt'],INTERACTS
RANZYME,target cells,activate,1,1,['32086255.txt'],INTERACTS
RANZYME,adaptive nk cells,activate,1,1,['32271902.txt'],INTERACTS
RANZYME,lymphocytes,activate,1,1,['34332557.txt'],INTERACTS
RANZYME,GFR,activate,1,1,['34332557.txt'],INTERACTS
RANZYME,EFITIN,activate,1,1,['34332557.txt'],INTERACTS
RANZYME,CD8+CD56,activate,1,1,['34332557.txt'],INTERACTS
RANZYME,EGFR,activate,1,1,['34332557.txt'],INTERACTS
RANZYME,tumour cells,inhibit,1,1,['34332557.txt'],INTERACTS
tumor immunosurveillance,NKR-P1B,activate,1,1,['36704449.txt'],INTERACTS
tumor immunosurveillance,EOMES,inhibit,1,1,['36704449.txt'],INTERACTS
tumor immunosurveillance,ITGB2,inhibit,1,1,['36704449.txt'],INTERACTS
tumor immunosurveillance,ITGA1,activate,1,1,['36704449.txt'],INTERACTS
tumor immunosurveillance,RANZYME,activate,1,1,['36704449.txt'],INTERACTS
tumor immunosurveillance,γδ t cells,activate,1,1,['35480230.txt'],INTERACTS
tumor immunosurveillance,mouse dendritic epidermal t cells,activate,1,1,['35480230.txt'],INTERACTS
tumor immunosurveillance,t cells,activate,1,1,['35480230.txt'],INTERACTS
tumor immunosurveillance,cancer,inhibit,1,1,['38762584.txt'],INTERACTS
tumor immunosurveillance,nk cells,activate,1,1,['34215336.txt'],INTERACTS
cancer biology,EXOSOME,activate,1,1,['35031075.txt'],INTERACTS
cancer biology,malignant cells,activate,1,1,['35031075.txt'],INTERACTS
cancer biology,tumor,activate,1,1,['35031075.txt'],INTERACTS
cancer biology,nk cells,inhibit,1,1,['35031075.txt'],INTERACTS
IFN,nk cells,activate,1,1,['37609636.txt'],INTERACTS
IFN,nk cell,activate,1,1,['37609636.txt'],INTERACTS
IFN,TREX1,activate,1,1,['38227896.txt'],INTERACTS
IFN,THREEPRIMEEXONUCLEASE1,activate,1,1,['38227896.txt'],INTERACTS
IFN,STAT1,activate,1,1,['38227896.txt'],INTERACTS
IFN,IFNG,activate,2,2,"['38091953.txt', '38227896.txt']",INTERACTS
IFN,HLA,activate,1,1,['32321802.txt'],INTERACTS
IFN,IFNB1,activate,1,1,['32321802.txt'],INTERACTS
IFN,IFNL1,activate,1,1,['32321802.txt'],INTERACTS
IFN,CXCL10,activate,1,1,['33558334.txt'],INTERACTS
IFN,CCL5,activate,1,1,['33558334.txt'],INTERACTS
IFN,IFNAR1,activate,1,1,['33558334.txt'],INTERACTS
IFN,IFNGR1,activate,1,1,['33558334.txt'],INTERACTS
IFN,t lymphocytes,activate,1,1,['33558334.txt'],INTERACTS
IFN,primary human monocytes,activate,1,1,['33558334.txt'],INTERACTS
IFN,chemokine production,activate,1,1,['33558334.txt'],INTERACTS
IFN,ISGs,activate,1,1,['32963356.txt'],INTERACTS
IFN,ISG12a,activate,1,1,['32963356.txt'],INTERACTS
IFN,IFNA,activate,1,1,['33811059.txt'],INTERACTS
IFN,IFNI,activate,1,1,['33811059.txt'],INTERACTS
IFN,IFN3,activate,1,1,['33811059.txt'],INTERACTS
IFN,plasmacytoid dendritic cells,activate,1,1,['33811059.txt'],INTERACTS
IFN,natural killer cells,activate,1,1,['33811059.txt'],INTERACTS
IFN,dc,activate,1,1,['37219874.txt'],INTERACTS
IFN,natural killer cell,activate,1,1,['37219874.txt'],INTERACTS
IFN,tumor,activate,1,1,['36852735.txt'],INTERACTS
IFN,NK,activate,1,1,['36852735.txt'],INTERACTS
cell therapy,nk cells,activate,2,2,"['37675109.txt', '39019404.txt']",INTERACTS
cell therapy,cancer,inhibit,1,1,['38684788.txt'],INTERACTS
cell therapy,malignancies,activate,1,1,['33904681.txt'],INTERACTS
iNKT cells,IgG,activate,1,1,['31841011.txt'],INTERACTS
iNKT cells,cancer cells,inhibit,1,1,['31841011.txt'],INTERACTS
iNKT cells,leukemia cells,activate,1,1,['32324315.txt'],INTERACTS
iNKT cells,CD1d-negative leukemia cells,activate,1,1,['32324315.txt'],INTERACTS
iNKT cells,CD1d-positive tumor cells,activate,1,1,['32324315.txt'],INTERACTS
iNKT cells,myeloid malignancies,activate,1,1,['32324315.txt'],INTERACTS
iNKT cells,acute lymphoblastic leukemia,activate,1,1,['32324315.txt'],INTERACTS
iNKT cells,immune responses,activate,2,2,"['32188702.txt', '38331095.txt']",INTERACTS
iNKT cells,intestinal inflammation,activate,1,1,['38331095.txt'],INTERACTS
iNKT cells,cancer,inhibit,2,2,"['33340930.txt', '34706265.txt']",INTERACTS
iNKT cells,tumor,inhibit,1,1,['37170375.txt'],INTERACTS
iNKT cells,CD1d,activate,2,2,"['37449036.txt', '32078695.txt']",INTERACTS
iNKT cells,Pde5a mRNA,inhibit,1,1,['33588236.txt'],INTERACTS
iNKT cells,activation and effector function,activate,1,1,['34120141.txt'],INTERACTS
iNKT cells,cytokines,activate,1,1,['33505397.txt'],INTERACTS
iNKT cells,anti-tumor activity,activate,1,1,['33505397.txt'],INTERACTS
iNKT cells,potent anti-tumor immunity,activate,1,1,['33296161.txt'],INTERACTS
iNKT cells,strong immune responses,activate,1,1,['33296161.txt'],INTERACTS
iNKT cells,strong anti-tumor effects,activate,1,1,['33296161.txt'],INTERACTS
iNKT cells,tumors,inhibit,1,1,['32188702.txt'],INTERACTS
iNKT cells,liver injury,activate,1,1,['37841583.txt'],INTERACTS
iNKT cells,TNF-α,activate,1,1,['37841583.txt'],INTERACTS
iNKT cells,neutrophil accumulation,activate,1,1,['37841583.txt'],INTERACTS
iNKT cells,infectious diseases,inhibit,1,1,['34706265.txt'],INTERACTS
iNKT cells,IFNG,activate,1,1,['32078695.txt'],INTERACTS
iNKT cells,granzyme B,activate,1,1,['32078695.txt'],INTERACTS
iNKT cells,PFP,activate,1,1,['32078695.txt'],INTERACTS
iNKT cells,PI9,inhibit,1,1,['32078695.txt'],INTERACTS
iNKT cells,immune cells,activate,1,1,['32188702.txt'],INTERACTS
iNKT cells,antigen presenting cells,activate,1,1,['33340930.txt'],INTERACTS
iNKT cells,memory CD8,activate,1,1,['33340930.txt'],INTERACTS
iNKT cells,TH1,activate,1,1,['33329531.txt'],INTERACTS
iNKT cells,TH-2,activate,1,1,['33329531.txt'],INTERACTS
IgG,cancer cells,inhibit,1,1,['31841011.txt'],INTERACTS
MUC1,IgG,activate,1,1,['31841011.txt'],INTERACTS
MUC1,cancer cells,activate,1,1,['31841011.txt'],INTERACTS
MUC1,MUC1,activate,2,1,['34070311.txt'],INTERACTS
MUC1,malignant cells,activate,1,1,['34070311.txt'],INTERACTS
MUC1,tumor cells,activate,1,1,['34070311.txt'],INTERACTS
MUC1,human nk cells,activate,3,1,['34070311.txt'],INTERACTS
MUC1,nk cells,activate,3,1,['34070311.txt'],INTERACTS
MUC1,cellular immunotherapy,activate,3,1,['34070311.txt'],INTERACTS
MUC1,tumor immunity,activate,2,1,['32777675.txt'],INTERACTS
MUC1,colorectal cancer stem cells,activate,1,1,['32470879.txt'],INTERACTS
thyroiditis,effector memory cd8 t cells,activate,1,1,['36077831.txt'],INTERACTS
thyroiditis,b cells,activate,1,1,['36077831.txt'],INTERACTS
thyroiditis,tertiary lymphoid structures,activate,1,1,['36077831.txt'],INTERACTS
pre-existing thyroiditis,papillary thyroid cancer,activate,1,1,['36077831.txt'],INTERACTS
pre-existing thyroiditis,effector memory cd8 t cells,activate,1,1,['36077831.txt'],INTERACTS
pre-existing thyroiditis,b cells,activate,1,1,['36077831.txt'],INTERACTS
pre-existing thyroiditis,tertiary lymphoid structures,activate,1,1,['36077831.txt'],INTERACTS
FCARMS,cancer cells,activate,1,1,['32969164.txt'],INTERACTS
FCARMS,natural killer cells,activate,1,1,['32969164.txt'],INTERACTS
FCARMS,immune cells,activate,1,1,['32969164.txt'],INTERACTS
defucosylated antibodies,natural killer cells,activate,1,1,['32969164.txt'],INTERACTS
defucosylated antibodies,FCGR3A,activate,1,1,['32969164.txt'],INTERACTS
T CELL RECEPTOR GAMMA DELTA,BCSC,inhibit,1,1,['33045304.txt'],INTERACTS
T CELL RECEPTOR GAMMA DELTA,NSC,activate,1,1,['33045304.txt'],INTERACTS
BCSC,GDT,inhibit,1,1,['33045304.txt'],INTERACTS
BCSC,MCL-1,activate,1,1,['33045304.txt'],INTERACTS
BCSC,PD-L1,activate,1,1,['33045304.txt'],INTERACTS
BCSC,PD-1,activate,1,1,['33045304.txt'],INTERACTS
BCSC,NSC,inhibit,1,1,['33045304.txt'],INTERACTS
BCSC,MICA,inhibit,1,1,['33045304.txt'],INTERACTS
BCSC,ADAM,activate,1,1,['33045304.txt'],INTERACTS
BCSC,GW280264X,inhibit,1,1,['33045304.txt'],INTERACTS
GDT,PD-1,inhibit,1,1,['33045304.txt'],INTERACTS
GDT,MCL-1,inhibit,1,1,['33045304.txt'],INTERACTS
GDT,MICA,activate,1,1,['33045304.txt'],INTERACTS
GDT,ADAM,inhibit,1,1,['33045304.txt'],INTERACTS
GDT,GW280264X,activate,1,1,['33045304.txt'],INTERACTS
MCL-1,GDT,inhibit,1,1,['33045304.txt'],INTERACTS
dMCL1-2,MCL-1,inhibit,1,1,['33045304.txt'],INTERACTS
dMCL1-2,GDT,activate,1,1,['33045304.txt'],INTERACTS
GW280264X,ADAM,inhibit,1,1,['33045304.txt'],INTERACTS
GW280264X,MICA,activate,1,1,['33045304.txt'],INTERACTS
GW280264X,GDT,activate,1,1,['33045304.txt'],INTERACTS
ADAM,MICA,inhibit,2,2,"['33045304.txt', '36854524.txt']",INTERACTS
ADAM,nk cells,inhibit,2,2,"['32063906.txt', '36854524.txt']",INTERACTS
ADAM,cytokine secretion,inhibit,1,1,['32063906.txt'],INTERACTS
ADAM,interferon gamma,inhibit,1,1,['32063906.txt'],INTERACTS
BCL2L1,NK cells,activate,1,1,['38776913.txt'],INTERACTS
BCL2L1,lytic granule,activate,1,1,['38776913.txt'],INTERACTS
BCL2L1,BCL2,inhibit,1,1,['34999394.txt'],INTERACTS
BCL2L1,lymphoma,inhibit,1,1,['33031542.txt'],INTERACTS
BCL2L1,CD4,activate,1,1,['33031542.txt'],INTERACTS
BCL2L1,CD8,activate,1,1,['33031542.txt'],INTERACTS
BCL2L1,natural killer cells,activate,1,1,['33031542.txt'],INTERACTS
BCL2L1,S100,inhibit,1,1,['33031542.txt'],INTERACTS
BCL2L1,CTSB,inhibit,1,1,['33031542.txt'],INTERACTS
BCL2L1,DARATUMUMAB,activate,1,1,['34639102.txt'],INTERACTS
ABT-199,AML cells,activate,1,1,['38776913.txt'],INTERACTS
ABT-199,BCL2,inhibit,2,2,"['34639102.txt', '34999394.txt']",INTERACTS
ABT-199,central memory t cells,activate,1,1,['33031542.txt'],INTERACTS
ABT-199,immune subsets,activate,1,1,['33031542.txt'],INTERACTS
ABT-199,normal immune subsets,activate,1,1,['33031542.txt'],INTERACTS
ABT-199,multiple myeloma,inhibit,1,1,['34639102.txt'],INTERACTS
ABT-199,chronic lymphocytic leukemia,inhibit,1,1,['33375215.txt'],INTERACTS
AML cells,immune responses,inhibit,1,1,['32492479.txt'],INTERACTS
AML cells,leukemic cells,activate,1,1,['32492479.txt'],INTERACTS
AML cells,leukemic progression,activate,1,1,['32492479.txt'],INTERACTS
AML cells,leukemic blasts,activate,1,1,['32492479.txt'],INTERACTS
AML cells,healthy human cells,inhibit,1,1,['32492479.txt'],INTERACTS
AML cells,NK cells,inhibit,1,1,['39034990.txt'],INTERACTS
AML cells,ICAM-1,activate,1,1,['39034990.txt'],INTERACTS
AML cells,stromal leukemic niche,activate,1,1,['34943829.txt'],INTERACTS
AML cells,leukemia-related pathways,activate,1,1,['34943829.txt'],INTERACTS
AML cells,leukemia immune escape,activate,1,1,['34943829.txt'],INTERACTS
AML cells,immune response,activate,1,1,['34943829.txt'],INTERACTS
increased tumor rejection,reduced tumor incidence,activate,1,1,['32580073.txt'],INTERACTS
exercise,melanoma tumour burden,inhibit,1,1,['39094179.txt'],INTERACTS
exercise,t cells,activate,1,1,['39094179.txt'],INTERACTS
exercise,nk cells,activate,1,1,['39094179.txt'],INTERACTS
exercise,immune cells,activate,1,1,['35247994.txt'],INTERACTS
exercise,cancer,inhibit,1,1,['35247994.txt'],INTERACTS
exercise,cancer care,activate,1,1,['35247994.txt'],INTERACTS
exercise,tumor growth,inhibit,1,1,['35247994.txt'],INTERACTS
exercise,tumor microenvironment,activate,1,1,['35247994.txt'],INTERACTS
exercise,natural killer cell,activate,1,1,['33555464.txt'],INTERACTS
exercise,myokines,activate,1,1,['33555464.txt'],INTERACTS
exercise,immune function,activate,1,1,['34215686.txt'],INTERACTS
exercise,leukocytes,activate,1,1,['34215686.txt'],INTERACTS
exercise,cancer immunotherapies,activate,1,1,['34215686.txt'],INTERACTS
melanoma inoculation,melanoma tumour burden,activate,1,1,['39094179.txt'],INTERACTS
natural killer cell-based immunotherapy,acute myeloid leukemia,inhibit,1,1,['33287858.txt'],INTERACTS
natural killer cell-based immunotherapy,relapse,inhibit,1,1,['33287858.txt'],INTERACTS
LY49H,ILC1-like NK cells,activate,1,1,['34437840.txt'],INTERACTS
LY49H,conventional type 1 dendritic cells,activate,1,1,['34437840.txt'],INTERACTS
LY49H,antigen-specific T cell priming,activate,1,1,['34437840.txt'],INTERACTS
ILC1-like NK cells,conventional type 1 dendritic cells,activate,1,1,['34437840.txt'],INTERACTS
ILC1-like NK cells,antigen-specific T cell priming,activate,1,1,['34437840.txt'],INTERACTS
BATF3,antigen-specific T cell priming,activate,1,1,['34437840.txt'],INTERACTS
mcmv,ILC1-like NK cells,activate,1,1,['34437840.txt'],INTERACTS
mcmv,conventional type 1 dendritic cells,activate,1,1,['34437840.txt'],INTERACTS
mcmv,antigen-specific T cell priming,activate,1,1,['34437840.txt'],INTERACTS
cnk cells,ILC1-like NK cells,activate,1,1,['34437840.txt'],INTERACTS
cnk cells,conventional type 1 dendritic cells,activate,1,1,['34437840.txt'],INTERACTS
cnk cells,antigen-specific T cell priming,activate,1,1,['34437840.txt'],INTERACTS
cnk cells,trilc1s,activate,1,1,['34183415.txt'],INTERACTS
cnk cells,natural killer cells,activate,1,1,['34183415.txt'],INTERACTS
cnk cells,gestational hypertension,inhibit,1,1,['36173897.txt'],INTERACTS
cnk cells,MMP9,activate,1,1,['36173897.txt'],INTERACTS
cnk cells,uterine,activate,1,1,['36173897.txt'],INTERACTS
cnk cells,A2V,activate,1,1,['36173897.txt'],INTERACTS
cnk cells,ATPASEA2V,activate,1,1,['36173897.txt'],INTERACTS
cnk cells,trnk cells,activate,1,1,['36173897.txt'],INTERACTS
cnk cells,cytotoxic subset,activate,1,1,['36054340.txt'],INTERACTS
type I NKT cells,anti-glioblastoma immune responses,activate,1,1,['34208864.txt'],INTERACTS
type I NKT cells,tumor rejection,activate,1,1,['36460881.txt'],INTERACTS
type I NKT cells,metastasis's spread,inhibit,1,1,['36460881.txt'],INTERACTS
type I NKT cells,tumor immunity,activate,1,1,['31948558.txt'],INTERACTS
type II NKT cells,type I NKT cells,inhibit,1,1,['34208864.txt'],INTERACTS
type II NKT cells,anti-glioblastoma immune responses,inhibit,1,1,['34208864.txt'],INTERACTS
type II NKT cells,tumor immunity,inhibit,2,2,"['31948558.txt', '36460881.txt']",INTERACTS
umbilical cord blood t cells,anti-tumor ability,activate,1,1,['39231778.txt'],INTERACTS
umbilical cord blood t cells,t cells,activate,1,1,['39231778.txt'],INTERACTS
γδt cells,anti-tumor ability,activate,1,1,['39231778.txt'],INTERACTS
γδt cells,t cells,activate,1,1,['39231778.txt'],INTERACTS
γδt cells,tumor,inhibit,1,1,['32215868.txt'],INTERACTS
γδt cells,IL22,activate,1,1,['32365282.txt'],INTERACTS
γδt cells,tumor cells,inhibit,1,1,['34952144.txt'],INTERACTS
γδt cells,colorectal cancer,inhibit,1,1,['34952144.txt'],INTERACTS
higher exhaustion markers expression,anti-tumor ability,inhibit,1,1,['39231778.txt'],INTERACTS
higher exhaustion markers expression,t cells,inhibit,1,1,['39231778.txt'],INTERACTS
natural killer t cells,anti-tumor ability,activate,1,1,['39231778.txt'],INTERACTS
natural killer t cells,t cells,activate,3,3,"['38136283.txt', '31719055.txt', '39231778.txt']",INTERACTS
natural killer t cells,tumor,activate,1,1,['34236444.txt'],INTERACTS
natural killer t cells,adaptive immune responses,activate,1,1,['38841885.txt'],INTERACTS
natural killer t cells,diseases,activate,2,2,"['38136283.txt', '38762273.txt']",INTERACTS
natural killer t cells,CD1D,activate,1,1,['38136283.txt'],INTERACTS
natural killer t cells,b cells,activate,1,1,['34312907.txt'],INTERACTS
natural killer t cells,infections,activate,1,1,['34312907.txt'],INTERACTS
natural killer t cells,cancers,activate,1,1,['34312907.txt'],INTERACTS
natural killer t cells,autoimmunity,activate,1,1,['34312907.txt'],INTERACTS
natural killer t cells,hematological malignancies,inhibit,1,1,['38413984.txt'],INTERACTS
natural killer t cells,periodontitis,activate,1,1,['38536078.txt'],INTERACTS
natural killer t cells,autoimmune disorders,activate,1,1,['38762273.txt'],INTERACTS
natural killer t cells,immune responses,activate,1,1,['38762273.txt'],INTERACTS
natural killer t cells,clonal expansion,activate,1,1,['38762273.txt'],INTERACTS
natural killer t cells,cancer,activate,1,1,['38167707.txt'],INTERACTS
viral specific t cells,anti-tumor ability,activate,1,1,['39231778.txt'],INTERACTS
viral specific t cells,t cells,activate,1,1,['39231778.txt'],INTERACTS
pancreatic tumors,tumor cells,activate,1,1,['32174917.txt'],INTERACTS
AXL,pancreatic ductal adenocarcinoma,activate,1,1,['32174917.txt'],INTERACTS
AXL,tumor cells,activate,1,1,['32174917.txt'],INTERACTS
AXL,gas6,activate,1,1,['32174917.txt'],INTERACTS
AXL,epithelial-to-mesenchymal transition,activate,1,1,['32174917.txt'],INTERACTS
AXL,nk cells,inhibit,1,1,['32174917.txt'],INTERACTS
AXL,tams,activate,1,1,['32174917.txt'],INTERACTS
AXL,cancer associated fibroblasts,activate,1,1,['32174917.txt'],INTERACTS
AXL,macrophages,activate,1,1,['34103328.txt'],INTERACTS
AXL,myeloid cells,activate,1,1,['34103328.txt'],INTERACTS
AXL,immune attacks,inhibit,1,1,['34103328.txt'],INTERACTS
AXL,PDCD1,inhibit,1,1,['34103328.txt'],INTERACTS
AXL,leukemia,inhibit,1,1,['34103328.txt'],INTERACTS
AXL,leukemia cells,inhibit,1,1,['34103328.txt'],INTERACTS
AXL,myeloid-centered immunotherapy,inhibit,1,1,['34103328.txt'],INTERACTS
AXL,cell-dependent immune response,inhibit,1,1,['34103328.txt'],INTERACTS
AXL,natural killer,inhibit,1,1,['34103328.txt'],INTERACTS
AXL,malignant cells,inhibit,1,1,['34103328.txt'],INTERACTS
cancer associated fibroblasts,fibroblasts,activate,1,1,['32174917.txt'],INTERACTS
cancer associated fibroblasts,gas6,activate,1,1,['32174917.txt'],INTERACTS
cancer associated fibroblasts,epithelial-to-mesenchymal transition,activate,1,1,['32174917.txt'],INTERACTS
cancer associated fibroblasts,nk cells,inhibit,1,1,['32174917.txt'],INTERACTS
gas6,nk cells,inhibit,1,1,['32174917.txt'],INTERACTS
gas6,tumor cells,activate,1,1,['32174917.txt'],INTERACTS
gas6,epithelial-to-mesenchymal transition,activate,1,1,['32174917.txt'],INTERACTS
gas6,pancreatic ductal adenocarcinoma,activate,1,1,['32174917.txt'],INTERACTS
gas6,tams,activate,1,1,['32174917.txt'],INTERACTS
gas6,cancer associated fibroblasts,activate,1,1,['32174917.txt'],INTERACTS
gas6,AXL,activate,1,1,['32174917.txt'],INTERACTS
gas6,tumor associated macrophages,activate,1,1,['32174917.txt'],INTERACTS
gas6,macrophages,activate,1,1,['32174917.txt'],INTERACTS
gas6 signaling,epithelial-to-mesenchymal transition,activate,1,1,['32174917.txt'],INTERACTS
gas6 signaling,nk cells,inhibit,1,1,['32174917.txt'],INTERACTS
gas6 signaling,pancreatic ductal adenocarcinoma,activate,1,1,['32174917.txt'],INTERACTS
gas6 signaling,tams,activate,1,1,['32174917.txt'],INTERACTS
gas6 signaling,cancer associated fibroblasts,activate,1,1,['32174917.txt'],INTERACTS
gas6 signaling,tumor cells,activate,1,1,['32174917.txt'],INTERACTS
gas6 signaling,AXL,activate,1,1,['32174917.txt'],INTERACTS
gas6 signaling,tumor associated macrophages,activate,1,1,['32174917.txt'],INTERACTS
gas6 signaling,macrophages,activate,1,1,['32174917.txt'],INTERACTS
pharmacological blockade of gas6 signaling,epithelial-to-mesenchymal transition,inhibit,1,1,['32174917.txt'],INTERACTS
pharmacological blockade of gas6 signaling,nk cells,activate,1,1,['32174917.txt'],INTERACTS
pharmacological blockade of gas6 signaling,pancreatic ductal adenocarcinoma,inhibit,1,1,['32174917.txt'],INTERACTS
pharmacological blockade of gas6 signaling,tams,inhibit,1,1,['32174917.txt'],INTERACTS
pharmacological blockade of gas6 signaling,cancer associated fibroblasts,inhibit,1,1,['32174917.txt'],INTERACTS
pharmacological blockade of gas6 signaling,tumor cells,inhibit,1,1,['32174917.txt'],INTERACTS
pharmacological blockade of gas6 signaling,AXL,inhibit,1,1,['32174917.txt'],INTERACTS
pharmacological blockade of gas6 signaling,tumor associated macrophages,inhibit,1,1,['32174917.txt'],INTERACTS
pharmacological blockade of gas6 signaling,macrophages,inhibit,1,1,['32174917.txt'],INTERACTS
m2 macrophages,t cells,inhibit,2,2,"['33156338.txt', '33558466.txt']",INTERACTS
m2 macrophages,nk cells,inhibit,1,1,['33558466.txt'],INTERACTS
m2 macrophages,CD4,inhibit,1,1,['38281281.txt'],INTERACTS
m2 macrophages,natural killer cells,inhibit,1,1,['38281281.txt'],INTERACTS
m2 macrophages,immune effector cells,inhibit,1,1,['35069604.txt'],INTERACTS
BCL2,PDCD1,inhibit,1,1,['33156338.txt'],INTERACTS
BCL2,apoptosis,inhibit,1,1,['35013156.txt'],INTERACTS
BCL2,malignancies,activate,1,1,['34063475.txt'],INTERACTS
BCL2,BAX,inhibit,1,1,['32901694.txt'],INTERACTS
BCL2,multiple myeloma,activate,1,1,['34639102.txt'],INTERACTS
BCL2,leukemic cells,activate,1,1,['33790890.txt'],INTERACTS
murine t lymphocytes,t cells,activate,1,1,['33156338.txt'],INTERACTS
4g,t cells,activate,1,1,['33156338.txt'],INTERACTS
4g,tme,activate,1,1,['33156338.txt'],INTERACTS
colorectal cancer t cells,lymphocytes,activate,1,1,['37732579.txt'],INTERACTS
colorectal cancer t cells,peripheral blood total lymphocytes,activate,1,1,['37732579.txt'],INTERACTS
colorectal cancer t cells,lymphocyte subsets,activate,1,1,['37732579.txt'],INTERACTS
DAA treatment,NK cell cytotoxicity,inhibit,1,1,['33435135.txt'],INTERACTS
DAA treatment,MAIT cell cytotoxicity,inhibit,1,1,['33435135.txt'],INTERACTS
DAA treatment,macrophages/monocytes activation,inhibit,1,1,['33435135.txt'],INTERACTS
NK cell cytotoxicity,tumor growth,inhibit,1,1,['38683161.txt'],INTERACTS
NK cell cytotoxicity,gastric cancer stem-like cells,inhibit,1,1,['38494433.txt'],INTERACTS
